startTime,endTime,eventID,roadID,value1,value2
10,70000,1,104816,2,-999
10,70000,1,107062,2,-999
10,70000,1,103556,2,-999
10,70000,1,103970,2,-999
10,70000,1,101043,2,-999
10,70000,1,104415,2,-999
10,70000,1,101190,2,-999
10,70000,1,103147,2,-999
10,70000,1,107203,2,-999
10,70000,1,102384,2,-999
10,70000,1,106299,2,-999
10,70000,1,107043,2,-999
10,70000,1,102724,2,-999
10,70000,1,107641,2,-999
10,70000,1,104389,2,-999
10,70000,1,104981,2,-999
10,70000,1,104591,2,-999
10,70000,1,104711,2,-999
10,70000,1,107502,2,-999
10,70000,1,105830,2,-999
10,70000,1,104285,2,-999
10,70000,1,103082,2,-999
10,70000,1,107802,2,-999
10,70000,1,101185,2,-999
10,70000,1,104300,2,-999
10,70000,1,106007,2,-999
10,70000,1,101001,2,-999
10,70000,1,100692,2,-999
10,70000,1,107818,2,-999
10,70000,1,107319,2,-999
10,70000,1,104531,2,-999
10,70000,1,107198,2,-999
10,70000,1,100376,2,-999
10,70000,1,104341,2,-999
10,70000,1,100430,2,-999
10,70000,1,100218,2,-999
10,70000,1,101409,2,-999
10,70000,1,105700,2,-999
10,70000,1,107759,2,-999
10,70000,1,102647,2,-999
10,70000,1,104696,2,-999
10,70000,1,105269,2,-999
10,70000,1,101088,2,-999
10,70000,1,105114,2,-999
10,70000,1,106833,2,-999
10,70000,1,101593,2,-999
10,70000,1,106094,2,-999
10,70000,1,104082,2,-999
10,70000,1,100631,2,-999
10,70000,1,100574,2,-999
10,70000,1,104311,2,-999
10,70000,1,106036,2,-999
10,70000,1,108360,2,-999
10,70000,1,105875,2,-999
10,70000,1,104728,2,-999
10,70000,1,103572,2,-999
10,70000,1,102974,2,-999
10,70000,1,102456,2,-999
10,70000,1,102609,2,-999
10,70000,1,104921,2,-999
10,70000,1,106506,2,-999
10,70000,1,106037,2,-999
10,70000,1,106146,2,-999
10,70000,1,101696,2,-999
10,70000,1,104744,2,-999
10,70000,1,102714,2,-999
10,70000,1,106302,2,-999
10,70000,1,101424,2,-999
10,70000,1,106172,2,-999
10,70000,1,102123,2,-999
10,70000,1,103857,2,-999
10,70000,1,104566,2,-999
10,70000,1,107545,2,-999
10,70000,1,108457,2,-999
10,70000,1,105137,2,-999
10,70000,1,108038,2,-999
10,70000,1,108436,2,-999
10,70000,1,101166,2,-999
10,70000,1,103214,2,-999
10,70000,1,103609,2,-999
10,70000,1,100242,2,-999
10,70000,1,104458,2,-999
10,70000,1,104445,2,-999
10,70000,1,103429,2,-999
10,70000,1,100225,2,-999
10,70000,1,105554,2,-999
10,70000,1,107893,2,-999
10,70000,1,104622,2,-999
10,70000,1,104195,2,-999
10,70000,1,101830,2,-999
10,70000,1,103993,2,-999
10,70000,1,106274,2,-999
10,70000,1,100378,2,-999
10,70000,1,105798,2,-999
10,70000,1,108417,2,-999
10,70000,1,106072,2,-999
10,70000,1,105614,2,-999
10,70000,1,106855,2,-999
10,70000,1,107104,2,-999
10,70000,1,103310,2,-999
10,70000,1,107066,2,-999
10,70000,1,104359,2,-999
10,70000,1,104233,2,-999
10,70000,1,103738,2,-999
10,70000,1,100178,2,-999
10,70000,1,105423,2,-999
10,70000,1,107354,2,-999
10,70000,1,106278,2,-999
10,70000,1,105393,2,-999
10,70000,1,101034,2,-999
10,70000,1,101309,2,-999
10,70000,1,107179,2,-999
10,70000,1,100303,2,-999
10,70000,1,101108,2,-999
10,70000,1,106879,2,-999
10,70000,1,107045,2,-999
10,70000,1,105730,2,-999
10,70000,1,100171,2,-999
10,70000,1,105731,2,-999
10,70000,1,105695,2,-999
10,70000,1,101679,2,-999
10,70000,1,101885,2,-999
10,70000,1,100062,2,-999
10,70000,1,106627,2,-999
10,70000,1,106738,2,-999
10,70000,1,104612,2,-999
10,70000,1,107555,2,-999
10,70000,1,101816,2,-999
10,70000,1,108503,2,-999
10,70000,1,101377,2,-999
10,70000,1,104703,2,-999
10,70000,1,100700,2,-999
10,70000,1,100925,2,-999
10,70000,1,101286,2,-999
10,70000,1,103028,2,-999
10,70000,1,106724,2,-999
10,70000,1,102440,2,-999
10,70000,1,101940,2,-999
10,70000,1,100515,2,-999
10,70000,1,101780,2,-999
10,70000,1,101681,2,-999
10,70000,1,102601,2,-999
10,70000,1,104456,2,-999
10,70000,1,107432,2,-999
10,70000,1,100625,2,-999
10,70000,1,100173,2,-999
10,70000,1,106829,2,-999
10,70000,1,105443,2,-999
10,70000,1,104122,2,-999
10,70000,1,105619,2,-999
10,70000,1,101104,2,-999
10,70000,1,105184,2,-999
10,70000,1,105541,2,-999
10,70000,1,101680,2,-999
10,70000,1,102680,2,-999
10,70000,1,103929,2,-999
10,70000,1,102439,2,-999
10,70000,1,102293,2,-999
10,70000,1,104218,2,-999
10,70000,1,104581,2,-999
10,70000,1,108172,2,-999
10,70000,1,107839,2,-999
10,70000,1,104586,2,-999
10,70000,1,102767,2,-999
10,70000,1,102788,2,-999
10,70000,1,102596,2,-999
10,70000,1,102154,2,-999
10,70000,1,100878,2,-999
10,70000,1,105238,2,-999
10,70000,1,103729,2,-999
10,70000,1,104378,2,-999
10,70000,1,103044,2,-999
10,70000,1,106689,2,-999
10,70000,1,103983,2,-999
10,70000,1,107575,2,-999
10,70000,1,102996,2,-999
10,70000,1,103509,2,-999
10,70000,1,105924,2,-999
10,70000,1,101742,2,-999
10,70000,1,106623,2,-999
10,70000,1,104582,2,-999
10,70000,1,107163,2,-999
10,70000,1,101811,2,-999
10,70000,1,102820,2,-999
10,70000,1,107617,2,-999
10,70000,1,106427,2,-999
10,70000,1,100212,2,-999
10,70000,1,104198,2,-999
10,70000,1,106665,2,-999
10,70000,1,103622,2,-999
10,70000,1,105158,2,-999
10,70000,1,108243,2,-999
10,70000,1,104051,2,-999
10,70000,1,104154,2,-999
10,70000,1,102002,2,-999
10,70000,1,100954,2,-999
10,70000,1,103604,2,-999
10,70000,1,108021,2,-999
10,70000,1,108253,2,-999
10,70000,1,100666,2,-999
10,70000,1,100148,2,-999
10,70000,1,107260,2,-999
10,70000,1,104197,2,-999
10,70000,1,107514,2,-999
10,70000,1,100737,2,-999
10,70000,1,101577,2,-999
10,70000,1,106100,2,-999
10,70000,1,108579,2,-999
10,70000,1,105821,2,-999
10,70000,1,108260,2,-999
10,70000,1,107140,2,-999
10,70000,1,104182,2,-999
10,70000,1,105772,2,-999
10,70000,1,105415,2,-999
10,70000,1,106733,2,-999
10,70000,1,103711,2,-999
10,70000,1,100931,2,-999
10,70000,1,107907,2,-999
10,70000,1,100994,2,-999
10,70000,1,106465,2,-999
10,70000,1,100663,2,-999
10,70000,1,108402,2,-999
10,70000,1,102991,2,-999
10,70000,1,104023,2,-999
10,70000,1,101267,2,-999
10,70000,1,103550,2,-999
10,70000,1,108499,2,-999
10,70000,1,106328,2,-999
10,70000,1,106546,2,-999
10,70000,1,108034,2,-999
10,70000,1,106680,2,-999
10,70000,1,105480,2,-999
10,70000,1,104649,2,-999
10,70000,1,107350,2,-999
10,70000,1,106065,2,-999
10,70000,1,103568,2,-999
10,70000,1,105733,2,-999
10,70000,1,101618,2,-999
10,70000,1,100122,2,-999
10,70000,1,100937,2,-999
10,70000,1,107280,2,-999
10,70000,1,102424,2,-999
10,70000,1,102149,2,-999
10,70000,1,104561,2,-999
10,70000,1,103633,2,-999
10,70000,1,101970,2,-999
10,70000,1,107173,2,-999
10,70000,1,106145,2,-999
10,70000,1,101752,2,-999
10,70000,1,100962,2,-999
10,70000,1,103597,2,-999
10,70000,1,102566,2,-999
10,70000,1,101770,2,-999
10,70000,1,105982,2,-999
10,70000,1,102026,2,-999
10,70000,1,105203,2,-999
10,70000,1,100109,2,-999
10,70000,1,107393,2,-999
10,70000,1,103437,2,-999
10,70000,1,106421,2,-999
10,70000,1,102399,2,-999
10,70000,1,102730,2,-999
10,70000,1,103317,2,-999
10,70000,1,105300,2,-999
10,70000,1,108517,2,-999
10,70000,1,107065,2,-999
10,70000,1,105151,2,-999
10,70000,1,101524,2,-999
10,70000,1,105436,2,-999
10,70000,1,106203,2,-999
10,70000,1,103957,2,-999
10,70000,1,104883,2,-999
10,70000,1,103933,2,-999
10,70000,1,102614,2,-999
10,70000,1,104214,2,-999
10,70000,1,106156,2,-999
10,70000,1,107632,2,-999
10,70000,1,100616,2,-999
10,70000,1,107719,2,-999
10,70000,1,100509,2,-999
10,70000,1,102131,2,-999
10,70000,1,108500,2,-999
10,70000,1,107707,2,-999
10,70000,1,106265,2,-999
10,70000,1,108418,2,-999
10,70000,1,108077,2,-999
10,70000,1,106287,2,-999
10,70000,1,102837,2,-999
10,70000,1,106606,2,-999
10,70000,1,104338,2,-999
10,70000,1,101909,2,-999
10,70000,1,104793,2,-999
10,70000,1,101078,2,-999
10,70000,1,100296,2,-999
10,70000,1,104222,2,-999
10,70000,1,105365,2,-999
10,70000,1,105285,2,-999
10,70000,1,101394,2,-999
10,70000,1,105505,2,-999
10,70000,1,104255,2,-999
10,70000,1,103377,2,-999
10,70000,1,102265,2,-999
10,70000,1,103140,2,-999
10,70000,1,101029,2,-999
10,70000,1,103461,2,-999
10,70000,1,102076,2,-999
10,70000,1,107889,2,-999
10,70000,1,105268,2,-999
10,70000,1,102241,2,-999
10,70000,1,106877,2,-999
10,70000,1,104641,2,-999
10,70000,1,104863,2,-999
10,70000,1,102573,2,-999
10,70000,1,108365,2,-999
10,70000,1,101673,2,-999
10,70000,1,106199,2,-999
10,70000,1,106286,2,-999
10,70000,1,106918,2,-999
10,70000,1,105211,2,-999
10,70000,1,104260,2,-999
10,70000,1,100787,2,-999
10,70000,1,100014,2,-999
10,70000,1,100711,2,-999
10,70000,1,106266,2,-999
10,70000,1,107718,2,-999
10,70000,1,107969,2,-999
10,70000,1,102437,2,-999
10,70000,1,104559,2,-999
10,70000,1,108439,2,-999
10,70000,1,106901,2,-999
10,70000,1,101886,2,-999
10,70000,1,106014,2,-999
10,70000,1,100370,2,-999
10,70000,1,104656,2,-999
10,70000,1,107526,2,-999
10,70000,1,102990,2,-999
10,70000,1,105628,2,-999
10,70000,1,107381,2,-999
10,70000,1,106389,2,-999
10,70000,1,105210,2,-999
10,70000,1,105965,2,-999
10,70000,1,106754,2,-999
10,70000,1,103329,2,-999
10,70000,1,101575,2,-999
10,70000,1,106053,2,-999
10,70000,1,101932,2,-999
10,70000,1,107537,2,-999
10,70000,1,106034,2,-999
10,70000,1,107190,2,-999
10,70000,1,104121,2,-999
10,70000,1,104752,2,-999
10,70000,1,103016,2,-999
10,70000,1,103949,2,-999
10,70000,1,105204,2,-999
10,70000,1,108340,2,-999
10,70000,1,104897,2,-999
10,70000,1,104418,2,-999
10,70000,1,100540,2,-999
10,70000,1,103196,2,-999
10,70000,1,105947,2,-999
10,70000,1,107138,2,-999
10,70000,1,107585,2,-999
10,70000,1,107614,2,-999
10,70000,1,105874,2,-999
10,70000,1,105734,2,-999
10,70000,1,105991,2,-999
10,70000,1,102538,2,-999
10,70000,1,107951,2,-999
10,70000,1,100590,2,-999
10,70000,1,107831,2,-999
10,70000,1,103188,2,-999
10,70000,1,106087,2,-999
10,70000,1,108160,2,-999
10,70000,1,103401,2,-999
10,70000,1,100941,2,-999
10,70000,1,101422,2,-999
10,70000,1,100981,2,-999
10,70000,1,104288,2,-999
10,70000,1,106959,2,-999
10,70000,1,101529,2,-999
10,70000,1,108178,2,-999
10,70000,1,105284,2,-999
10,70000,1,103058,2,-999
10,70000,1,100922,2,-999
10,70000,1,103635,2,-999
10,70000,1,107118,2,-999
10,70000,1,105673,2,-999
10,70000,1,101244,2,-999
10,70000,1,102986,2,-999
10,70000,1,101520,2,-999
10,70000,1,103290,2,-999
10,70000,1,102209,2,-999
10,70000,1,102420,2,-999
10,70000,1,106391,2,-999
10,70000,1,103354,2,-999
10,70000,1,105461,2,-999
10,70000,1,102645,2,-999
10,70000,1,102780,2,-999
10,70000,1,102733,2,-999
10,70000,1,105456,2,-999
10,70000,1,100654,2,-999
10,70000,1,108167,2,-999
10,70000,1,101803,2,-999
10,70000,1,108145,2,-999
10,70000,1,103714,2,-999
10,70000,1,101981,2,-999
10,70000,1,106270,2,-999
10,70000,1,102829,2,-999
10,70000,1,106295,2,-999
10,70000,1,105011,2,-999
10,70000,1,104946,2,-999
10,70000,1,102413,2,-999
10,70000,1,102631,2,-999
10,70000,1,102374,2,-999
10,70000,1,101678,2,-999
10,70000,1,106452,2,-999
10,70000,1,101756,2,-999
10,70000,1,108268,2,-999
10,70000,1,108559,2,-999
10,70000,1,106671,2,-999
10,70000,1,105119,2,-999
10,70000,1,101605,2,-999
10,70000,1,107245,2,-999
10,70000,1,102690,2,-999
10,70000,1,100077,2,-999
10,70000,1,100656,2,-999
10,70000,1,100118,2,-999
10,70000,1,102716,2,-999
10,70000,1,100051,2,-999
10,70000,1,102200,2,-999
10,70000,1,102873,2,-999
10,70000,1,105888,2,-999
10,70000,1,108373,2,-999
10,70000,1,102132,2,-999
10,70000,1,105473,2,-999
10,70000,1,102893,2,-999
10,70000,1,103864,2,-999
10,70000,1,107378,2,-999
10,70000,1,106651,2,-999
10,70000,1,106711,2,-999
10,70000,1,100910,2,-999
10,70000,1,106793,2,-999
10,70000,1,102623,2,-999
10,70000,1,107176,2,-999
10,70000,1,103291,2,-999
10,70000,1,102151,2,-999
10,70000,1,106931,2,-999
10,70000,1,100137,2,-999
10,70000,1,100025,2,-999
10,70000,1,104926,2,-999
10,70000,1,101601,2,-999
10,70000,1,106230,2,-999
10,70000,1,105747,2,-999
10,70000,1,103110,2,-999
10,70000,1,107305,2,-999
10,70000,1,104916,2,-999
10,70000,1,105486,2,-999
10,70000,1,100473,2,-999
10,70000,1,104407,2,-999
10,70000,1,106275,2,-999
10,70000,1,103114,2,-999
10,70000,1,100239,2,-999
10,70000,1,103787,2,-999
10,70000,1,102025,2,-999
10,70000,1,108169,2,-999
10,70000,1,106809,2,-999
10,70000,1,100132,2,-999
10,70000,1,104849,2,-999
10,70000,1,106291,2,-999
10,70000,1,101953,2,-999
10,70000,1,107281,2,-999
10,70000,1,102836,2,-999
10,70000,1,102698,2,-999
10,70000,1,105020,2,-999
10,70000,1,101059,2,-999
10,70000,1,106541,2,-999
10,70000,1,108577,2,-999
10,70000,1,102267,2,-999
10,70000,1,106026,2,-999
10,70000,1,101513,2,-999
10,70000,1,103480,2,-999
10,70000,1,101273,2,-999
10,70000,1,106032,2,-999
10,70000,1,102811,2,-999
10,70000,1,104726,2,-999
10,70000,1,108128,2,-999
10,70000,1,105085,2,-999
10,70000,1,106317,2,-999
10,70000,1,100249,2,-999
10,70000,1,103978,2,-999
10,70000,1,101820,2,-999
10,70000,1,105293,2,-999
10,70000,1,106500,2,-999
10,70000,1,102321,2,-999
10,70000,1,100566,2,-999
10,70000,1,102045,2,-999
10,70000,1,107018,2,-999
10,70000,1,101413,2,-999
10,70000,1,100652,2,-999
10,70000,1,107225,2,-999
10,70000,1,100054,2,-999
10,70000,1,100728,2,-999
10,70000,1,101049,2,-999
10,70000,1,103770,2,-999
10,70000,1,100099,2,-999
10,70000,1,101571,2,-999
10,70000,1,103822,2,-999
10,70000,1,108007,2,-999
10,70000,1,103182,2,-999
10,70000,1,105198,2,-999
10,70000,1,105834,2,-999
10,70000,1,108122,2,-999
10,70000,1,101523,2,-999
10,70000,1,102700,2,-999
10,70000,1,105498,2,-999
10,70000,1,105321,2,-999
10,70000,1,106518,2,-999
10,70000,1,100194,2,-999
10,70000,1,105442,2,-999
10,70000,1,106218,2,-999
10,70000,1,105761,2,-999
10,70000,1,106205,2,-999
10,70000,1,103250,2,-999
10,70000,1,103446,2,-999
10,70000,1,104037,2,-999
10,70000,1,103648,2,-999
10,70000,1,105544,2,-999
10,70000,1,107112,2,-999
10,70000,1,103426,2,-999
10,70000,1,103544,2,-999
10,70000,1,102058,2,-999
10,70000,1,107733,2,-999
10,70000,1,104355,2,-999
10,70000,1,107964,2,-999
10,70000,1,103856,2,-999
10,70000,1,106612,2,-999
10,70000,1,105221,2,-999
10,70000,1,101179,2,-999
10,70000,1,105164,2,-999
10,70000,1,104466,2,-999
10,70000,1,102581,2,-999
10,70000,1,103984,2,-999
10,70000,1,102643,2,-999
10,70000,1,105513,2,-999
10,70000,1,103962,2,-999
10,70000,1,100514,2,-999
10,70000,1,105281,2,-999
10,70000,1,102851,2,-999
10,70000,1,103079,2,-999
10,70000,1,107604,2,-999
10,70000,1,101580,2,-999
10,70000,1,102344,2,-999
10,70000,1,103199,2,-999
10,70000,1,105225,2,-999
10,70000,1,107971,2,-999
10,70000,1,108549,2,-999
10,70000,1,101164,2,-999
10,70000,1,103809,2,-999
10,70000,1,103395,2,-999
10,70000,1,104830,2,-999
10,70000,1,101774,2,-999
10,70000,1,103673,2,-999
10,70000,1,102310,2,-999
10,70000,1,107938,2,-999
10,70000,1,102692,2,-999
10,70000,1,107665,2,-999
10,70000,1,103289,2,-999
10,70000,1,100206,2,-999
10,70000,1,102061,2,-999
10,70000,1,106038,2,-999
10,70000,1,103713,2,-999
10,70000,1,105001,2,-999
10,70000,1,102839,2,-999
10,70000,1,103638,2,-999
10,70000,1,108514,2,-999
10,70000,1,101146,2,-999
10,70000,1,102117,2,-999
10,70000,1,100000,2,-999
10,70000,1,101663,2,-999
10,70000,1,105028,2,-999
10,70000,1,107128,2,-999
10,70000,1,104030,2,-999
10,70000,1,100097,2,-999
10,70000,1,100106,2,-999
10,70000,1,102805,2,-999
10,70000,1,103620,2,-999
10,70000,1,104661,2,-999
10,70000,1,108539,2,-999
10,70000,1,106667,2,-999
10,70000,1,106696,2,-999
10,70000,1,103201,2,-999
10,70000,1,102208,2,-999
10,70000,1,101588,2,-999
10,70000,1,103181,2,-999
10,70000,1,101754,2,-999
10,70000,1,104120,2,-999
10,70000,1,106280,2,-999
10,70000,1,107348,2,-999
10,70000,1,106999,2,-999
10,70000,1,106734,2,-999
10,70000,1,104843,2,-999
10,70000,1,102563,2,-999
10,70000,1,103421,2,-999
10,70000,1,102884,2,-999
10,70000,1,106630,2,-999
10,70000,1,107586,2,-999
10,70000,1,102167,2,-999
10,70000,1,105066,2,-999
10,70000,1,103379,2,-999
10,70000,1,105598,2,-999
10,70000,1,101867,2,-999
10,70000,1,105557,2,-999
10,70000,1,108130,2,-999
10,70000,1,107880,2,-999
10,70000,1,107745,2,-999
10,70000,1,106572,2,-999
10,70000,1,104884,2,-999
10,70000,1,108295,2,-999
10,70000,1,106822,2,-999
10,70000,1,106782,2,-999
10,70000,1,104925,2,-999
10,70000,1,106487,2,-999
10,70000,1,107453,2,-999
10,70000,1,100019,2,-999
10,70000,1,104460,2,-999
10,70000,1,101818,2,-999
10,70000,1,105757,2,-999
10,70000,1,107048,2,-999
10,70000,1,100647,2,-999
10,70000,1,104658,2,-999
10,70000,1,105283,2,-999
10,70000,1,108135,2,-999
10,70000,1,106212,2,-999
10,70000,1,100139,2,-999
10,70000,1,107700,2,-999
10,70000,1,106444,2,-999
10,70000,1,103719,2,-999
10,70000,1,105948,2,-999
10,70000,1,101814,2,-999
10,70000,1,102337,2,-999
10,70000,1,105666,2,-999
10,70000,1,105792,2,-999
10,70000,1,105390,2,-999
10,70000,1,106986,2,-999
10,70000,1,105852,2,-999
10,70000,1,105857,2,-999
10,70000,1,102722,2,-999
10,70000,1,108266,2,-999
10,70000,1,100326,2,-999
10,70000,1,101318,2,-999
10,70000,1,106552,2,-999
10,70000,1,106938,2,-999
10,70000,1,100788,2,-999
10,70000,1,107758,2,-999
10,70000,1,107817,2,-999
10,70000,1,105303,2,-999
10,70000,1,103135,2,-999
10,70000,1,104592,2,-999
10,70000,1,104881,2,-999
10,70000,1,107860,2,-999
10,70000,1,107398,2,-999
10,70000,1,100592,2,-999
10,70000,1,104732,2,-999
10,70000,1,101712,2,-999
10,70000,1,100953,2,-999
10,70000,1,102500,2,-999
10,70000,1,101327,2,-999
10,70000,1,103090,2,-999
10,70000,1,103241,2,-999
10,70000,1,105589,2,-999
10,70000,1,108098,2,-999
10,70000,1,108275,2,-999
10,70000,1,100549,2,-999
10,70000,1,108037,2,-999
10,70000,1,105883,2,-999
10,70000,1,103727,2,-999
10,70000,1,105945,2,-999
10,70000,1,104613,2,-999
10,70000,1,100474,2,-999
10,70000,1,100338,2,-999
10,70000,1,100431,2,-999
10,70000,1,106800,2,-999
10,70000,1,100179,2,-999
10,70000,1,105313,2,-999
10,70000,1,105036,2,-999
10,70000,1,107644,2,-999
10,70000,1,100806,2,-999
10,70000,1,108070,2,-999
10,70000,1,101808,2,-999
10,70000,1,105404,2,-999
10,70000,1,106398,2,-999
10,70000,1,106134,2,-999
10,70000,1,103964,2,-999
10,70000,1,107184,2,-999
10,70000,1,108225,2,-999
10,70000,1,108107,2,-999
10,70000,1,106909,2,-999
10,70000,1,107107,2,-999
10,70000,1,105396,2,-999
10,70000,1,101013,2,-999
10,70000,1,103233,2,-999
10,70000,1,107272,2,-999
10,70000,1,104423,2,-999
10,70000,1,102268,2,-999
10,70000,1,105723,2,-999
10,70000,1,102815,2,-999
10,70000,1,102074,2,-999
10,70000,1,105572,2,-999
10,70000,1,101647,2,-999
10,70000,1,104066,2,-999
10,70000,1,102964,2,-999
10,70000,1,103186,2,-999
10,70000,1,108075,2,-999
10,70000,1,100157,2,-999
10,70000,1,100362,2,-999
10,70000,1,101567,2,-999
10,70000,1,105177,2,-999
10,70000,1,101167,2,-999
10,70000,1,101264,2,-999
10,70000,1,102468,2,-999
10,70000,1,101157,2,-999
10,70000,1,103257,2,-999
10,70000,1,104128,2,-999
10,70000,1,103942,2,-999
10,70000,1,105996,2,-999
10,70000,1,106941,2,-999
10,70000,1,106905,2,-999
10,70000,1,100506,2,-999
10,70000,1,105570,2,-999
10,70000,1,104320,2,-999
10,70000,1,101922,2,-999
10,70000,1,102163,2,-999
10,70000,1,107273,2,-999
10,70000,1,104620,2,-999
10,70000,1,101926,2,-999
10,70000,1,101353,2,-999
10,70000,1,104454,2,-999
10,70000,1,101056,2,-999
10,70000,1,105993,2,-999
10,70000,1,107715,2,-999
10,70000,1,105565,2,-999
10,70000,1,106653,2,-999
10,70000,1,100222,2,-999
10,70000,1,101317,2,-999
10,70000,1,108363,2,-999
10,70000,1,105969,2,-999
10,70000,1,107982,2,-999
10,70000,1,103664,2,-999
10,70000,1,107113,2,-999
10,70000,1,100836,2,-999
10,70000,1,107046,2,-999
10,70000,1,105355,2,-999
10,70000,1,104318,2,-999
10,70000,1,105657,2,-999
10,70000,1,106158,2,-999
10,70000,1,104505,2,-999
10,70000,1,104909,2,-999
10,70000,1,105157,2,-999
10,70000,1,103081,2,-999
10,70000,1,108108,2,-999
10,70000,1,107855,2,-999
10,70000,1,102227,2,-999
10,70000,1,101930,2,-999
10,70000,1,108170,2,-999
10,70000,1,100494,2,-999
10,70000,1,100351,2,-999
10,70000,1,108574,2,-999
10,70000,1,103803,2,-999
10,70000,1,104062,2,-999
10,70000,1,101339,2,-999
10,70000,1,105482,2,-999
10,70000,1,104701,2,-999
10,70000,1,102657,2,-999
10,70000,1,107773,2,-999
10,70000,1,108186,2,-999
10,70000,1,104015,2,-999
10,70000,1,101864,2,-999
10,70000,1,105329,2,-999
10,70000,1,101763,2,-999
10,70000,1,103023,2,-999
10,70000,1,103091,2,-999
10,70000,1,100934,2,-999
10,70000,1,101856,2,-999
10,70000,1,108523,2,-999
10,70000,1,108279,2,-999
10,70000,1,106584,2,-999
10,70000,1,107712,2,-999
10,70000,1,108380,2,-999
10,70000,1,101904,2,-999
10,70000,1,107108,2,-999
10,70000,1,101075,2,-999
10,70000,1,100553,2,-999
10,70000,1,100347,2,-999
10,70000,1,100998,2,-999
10,70000,1,104432,2,-999
10,70000,1,101868,2,-999
10,70000,1,105040,2,-999
10,70000,1,102868,2,-999
10,70000,1,103598,2,-999
10,70000,1,101255,2,-999
10,70000,1,106239,2,-999
10,70000,1,106535,2,-999
10,70000,1,107341,2,-999
10,70000,1,102719,2,-999
10,70000,1,106536,2,-999
10,70000,1,103464,2,-999
10,70000,1,100685,2,-999
10,70000,1,107687,2,-999
10,70000,1,107073,2,-999
10,70000,1,104238,2,-999
10,70000,1,104000,2,-999
10,70000,1,106117,2,-999
10,70000,1,105438,2,-999
10,70000,1,106719,2,-999
10,70000,1,104071,2,-999
10,70000,1,106225,2,-999
10,70000,1,101931,2,-999
10,70000,1,107424,2,-999
10,70000,1,106976,2,-999
10,70000,1,104509,2,-999
10,70000,1,107061,2,-999
